tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
ENST00000258149.11,uORF,ATG,ATG,"[70, 115]",uORF,"[220.0, 1.0, 0.0]","[301, 1795]",mORF,"[4.0, 0.0, 0.0]","[array([[ 309,    4,    3],
       [1488,   68,  151]]), array([[ 309,    7],
       [1488,  219]])]",6.493346319477786,ChiSquare,"ChiSquareResult(statistic=43.210162167239275, adjusted_pvalue=2.142427985776031e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.50202805, -2.39539273, -4.86218245],
       [-5.50202805,  2.39539273,  4.86218245]]), adjusted_posthoc_pvalues=[2.200714493722541e-07, 2.200714493722541e-07])"
ENST00000258149.11,dORF,ATG,ATG,"[2076, 2298]",dORF,"[0.0, 0.0, 0.0]","[301, 1795]",mORF,"[4.0, 0.0, 0.0]","[array([[  57,    0,    0],
       [1488,   68,  151]]), array([[  57,    1],
       [1488,  219]])]",8.384260457774646,ChiSquare,"ChiSquareResult(statistic=15.379104951417153, adjusted_pvalue=0.0010913615272125545, adjusted_bootstrap_pvalue=0.009399773499433748, adjusted_residuals=array([[ 2.88953376, -1.53677926, -2.34823333],
       [-2.88953376,  1.53677926,  2.34823333]]), adjusted_posthoc_pvalues=[0.009530513904653846, 0.009530513904653846])"
ENST00000258398.8,uORF,ATG,ATG,"[22, 91]",uORF,"[137.0, 0.0, 0.0]","[103, 3703]",mORF,"[1.0, 0.0, 0.0]","[array([[148,   3,   0],
       [355,  59,  29]]), array([[148,   3],
       [355,  88]])]",12.199413702432508,ChiSquare,"ChiSquareResult(statistic=39.932485228198125, adjusted_pvalue=1.038435461218918e-08, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.26736075, -3.93296816, -3.22369992],
       [-5.26736075,  3.93296816,  3.22369992]]), adjusted_posthoc_pvalues=[7.325971270887646e-07, 7.325971270887646e-07])"
ENST00000259119.9,uORF,ATG,ATG,"[65, 83]",uORF,"[137.0, 0.0, 0.0]","[682, 2737]",mORF,"[45.0, 0.0, 1.0]","[array([[ 197,    5,    1],
       [2507,  100,  270]]), array([[ 197,    6],
       [2507,  370]])]",4.844303347904728,ChiSquare,"ChiSquareResult(statistic=31.737543436903746, adjusted_pvalue=5.303888577899299e-07, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.16628035, -0.76855335, -4.32255278],
       [-4.16628035,  0.76855335,  4.32255278]]), adjusted_posthoc_pvalues=[0.00012053294010190273, 0.00012053294010190273])"
ENST00000259119.9,uORF,ATG,ATG,"[641, 668]",uORF,"[81.0, 0.0, 0.0]","[682, 2737]",mORF,"[45.0, 0.0, 1.0]","[array([[ 167,    3,    3],
       [2507,  100,  270]]), array([[ 167,    6],
       [2507,  370]])]",4.106656174252996,ChiSquare,"ChiSquareResult(statistic=19.078451308616046, adjusted_pvalue=0.00019965649368937789, adjusted_bootstrap_pvalue=0.0026299112801013943, adjusted_residuals=array([[ 3.64960068, -1.23173494, -3.42352267],
       [-3.64960068,  1.23173494,  3.42352267]]), adjusted_posthoc_pvalues=[0.0008609718693743507, 0.0008609718693743507])"
ENST00000260356.6,dORF,ATG,ATG,"[3755, 3833]",dORF,"[320.0, 0.0, 0.0]","[179, 3692]",mORF,"[1.0, 0.0, 0.0]","[array([[  320,     0,     0],
       [32825,  1233,  2723]]), array([[  320,     1],
       [32825,  3956]])]",38.564586838443454,ChiSquare,"ChiSquareResult(statistic=72.49275365587266, adjusted_pvalue=1.5355026536467652e-15, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.20690589, -3.33107176, -5.05637817],
       [-6.20690589,  3.33107176,  5.05637817]]), adjusted_posthoc_pvalues=[4.062634740060642e-09, 4.062634740060642e-09])"
ENST00000260408.8,uORF,ATG,ATG,"[119, 134]",uORF,"[385.0, 9.0, 1.0]","[173, 2420]",mORF,"[0.651669, 0.0, 0.0]","[array([[ 397,   10,    1],
       [4694,  319,  555]]), array([[ 397,   11],
       [4694,  875]])]",6.726470574390768,ChiSquare,"ChiSquareResult(statistic=85.69459018339734, adjusted_pvalue=2.5311792919997275e-18, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 7.13642274, -2.80228159, -6.52573185],
       [-7.13642274,  2.80228159,  6.52573185]]), adjusted_posthoc_pvalues=[9.288156684339518e-12, 9.288156684339518e-12])"
ENST00000261318.5,uORF,ATG,ATG,"[76, 97]",uORF,"[24.0, 0.0, 0.0]","[169, 787]",mORF,"[0.0, 0.0, 0.0]","[array([[99, 19,  0],
       [57, 19, 22]]), array([[99, 19],
       [57, 41]])]",3.723766076715686,ChiSquare,"ChiSquareResult(statistic=40.09238979630393, adjusted_pvalue=9.631643889012208e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.20404965, -0.63147277, -5.43081885],
       [-4.20404965,  0.63147277,  5.43081885]]), adjusted_posthoc_pvalues=[0.00010342706747494994, 0.00010342706747494994])"
ENST00000261349.9,uORF,ATG,ATG,"[83, 134]",uORF,"[1.0, 0.0, 0.0]","[309, 5151]",mORF,"[0.0, 0.0, 0.0]","[array([[  72,    0,    1],
       [1426,   85,  226]]), array([[  72,    1],
       [1426,  311]])]",15.692541157351014,ChiSquare,"ChiSquareResult(statistic=21.366568762598494, adjusted_pvalue=6.928569462259737e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.66404101, -1.93604622, -2.94198424],
       [-3.66404101,  1.93604622,  2.94198424]]), adjusted_posthoc_pvalues=[0.000822326799926085, 0.000822326799926085])"
ENST00000261951.9,uORF,ATG,ATG,"[40, 172]",uORF,"[8.0, 0.0, 0.0]","[387, 2061]",mORF,"[0.0, 0.0, 1.0]","[array([[ 83,   1,   0],
       [995,  90, 106]]), array([[ 83,   1],
       [995, 196]])]",16.334610713673662,ChiSquare,"ChiSquareResult(statistic=23.2036085919232, adjusted_pvalue=2.9664603043518353e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.74146276, -2.19045467, -2.85551556],
       [-3.74146276,  2.19045467,  2.85551556]]), adjusted_posthoc_pvalues=[0.00062233771021795, 0.00062233771021795])"
ENST00000262213.7,uORF,ATG,ATG,"[80, 158]",uORF,"[391.0, 0.0, 0.0]","[217, 1342]",mORF,"[1.0, 0.0, 0.0]","[array([[  517,     7,     0],
       [10603,   331,   875]]), array([[  517,     7],
       [10603,  1206]])]",8.399930150882069,ChiSquare,"ChiSquareResult(statistic=85.065541865965, adjusted_pvalue=3.415989473647703e-18, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.67688573, -2.01279084, -6.46462095],
       [-6.67688573,  2.01279084,  6.46462095]]), adjusted_posthoc_pvalues=[2.0841633535406678e-10, 2.0841633535406678e-10])"
ENST00000262291.9,dORF,ATG,ATG,"[2737, 2788]",dORF,"[2.0, 0.0, 0.0]","[121, 1342]",mORF,"[1193.0, 20.0, 5.0]","[array([[ 145,    0,    3],
       [5892,  421,  482]]), array([[ 145,    3],
       [5892,  903]])]",7.4064403820356635,ChiSquare,"ChiSquareResult(statistic=27.539445036836725, adjusted_pvalue=3.8109104025011246e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.02388936, -3.1243549 , -2.39210818],
       [-4.02388936,  3.1243549 ,  2.39210818]]), adjusted_posthoc_pvalues=[0.0002175512829720161, 0.0002175512829720161])"
ENST00000262795.8,uORF,ATG,ATG,"[298, 442]",uORF,"[0.0, 0.0, 0.0]","[450, 5247]",mORF,"[0.0, 0.0, 0.0]","[array([[59,  0,  0],
       [15,  8,  7]]), array([[59,  1],
       [15, 15]])]",55.79227631211896,ChiSquare,"ChiSquareResult(statistic=39.14530314118977, adjusted_pvalue=1.517888186423793e-08, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.95648636, -4.15779302, -3.8654715 ],
       [-5.95648636,  4.15779302,  3.8654715 ]]), adjusted_posthoc_pvalues=[1.7707487613946607e-08, 1.7707487613946607e-08])"
ENST00000262948.10,uORF,ATG,ATG,"[200, 215]",uORF,"[1.0, 0.0, 0.0]","[247, 1450]",mORF,"[71.0, 0.0, 5.0]","[array([[  30,    0,    0],
       [4355,  652,  591]]), array([[  30,    1],
       [4355, 1243]])]",8.560893245575048,ChiSquare,"ChiSquareResult(statistic=15.019386006004826, adjusted_pvalue=0.0012857235656811698, adjusted_bootstrap_pvalue=0.013532608695652175, adjusted_residuals=array([[ 2.92396379, -1.98794716, -1.8811741 ],
       [-2.92396379,  1.98794716,  1.8811741 ]]), adjusted_posthoc_pvalues=[0.008640123669178986, 0.008640123669178986])"
ENST00000263238.7,uORF,ATG,ATG,"[98, 110]",uORF,"[88.2179, 0.308454, 0.616908]","[191, 1448]",mORF,"[1.38804, 0.0, 11.7213]","[array([[ 143,    1,   15],
       [3098,  193,  540]]), array([[ 143,   16],
       [3098,  733]])]",2.1143347010767464,ChiSquare,"ChiSquareResult(statistic=13.786995032575755, adjusted_pvalue=0.002239145500496557, adjusted_bootstrap_pvalue=0.009399773499433748, adjusted_residuals=array([[ 2.87006365, -2.53284825, -1.66442343],
       [-2.87006365,  2.53284825,  1.66442343]]), adjusted_posthoc_pvalues=[0.010041952256624982, 0.010041952256624982])"
ENST00000264244.7,uORF,ATG,ATG,"[80, 140]",uORF,"[347.593, 24.5858, 0.847787]","[182, 710]",mORF,"[0.0, 0.0, 0.0]","[array([[735,  27,  18],
       [732, 211,  58]]), array([[735,  45],
       [732, 269]])]",5.996982917769244,ChiSquare,"ChiSquareResult(statistic=156.26018060058652, adjusted_pvalue=2.336241174238966e-33, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 11.59522176, -10.84092263,  -3.61175815],
       [-11.59522176,  10.84092263,   3.61175815]]), adjusted_posthoc_pvalues=[1.0637073561801904e-29, 1.0637073561801904e-29])"
ENST00000265109.8,uORF,ATG,ATG,"[143, 155]",uORF,"[75.0, 0.0, 2.0]","[196, 3139]",mORF,"[82.0, 20.0, 19.0]","[array([[   95,     0,     4],
       [10476,   649,   970]]), array([[   95,     4],
       [10476,  1619]])]",3.6701694005093084,ChiSquare,"ChiSquareResult(statistic=13.915996225402413, adjusted_pvalue=0.002112764249013857, adjusted_bootstrap_pvalue=0.02156964656964657, adjusted_residuals=array([[ 2.72627231, -2.36871678, -1.45458652],
       [-2.72627231,  2.36871678,  1.45458652]]), adjusted_posthoc_pvalues=[0.01485053815308776, 0.01485053815308776])"
ENST00000265565.10,uORF,ATG,ATG,"[153, 195]",uORF,"[63.0, 0.0, 0.0]","[241, 4081]",mORF,"[19.0, 8.0, 2.0]","[array([[ 112,   22,    1],
       [2123,  576,  174]]), array([[ 112,   23],
       [2123,  750]])]",1.7200170998480595,ChiSquare,"ChiSquareResult(statistic=12.211255963072954, adjusted_pvalue=0.004623208528766133, adjusted_bootstrap_pvalue=0.03280632411067194, adjusted_residuals=array([[ 2.35646191, -1.06764649, -2.57862019],
       [-2.35646191,  1.06764649,  2.57862019]]), adjusted_posthoc_pvalues=[0.03702328001684917, 0.03702328001684917])"
ENST00000265734.8,uORF,ATG,ATG,"[85, 91]",uORF,"[709.0, 7.0, 0.0]","[412, 1393]",mORF,"[2853.0, 32.0, 0.0]","[array([[ 709,    7,    0],
       [9601,  281,  487]]), array([[ 709,    7],
       [9601,  768]])]",8.10128783359561,ChiSquare,"ChiSquareResult(statistic=77.96886397634647, adjusted_pvalue=1.0895861252541946e-16, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.52467224, -2.81825298, -5.930734  ],
       [-6.52467224,  2.81825298,  5.930734  ]]), adjusted_posthoc_pvalues=[5.567404310574251e-10, 5.567404310574251e-10])"
ENST00000265742.8,uORF,ATG,ATG,"[189, 204]",uORF,"[323.0, 13.0, 0.0]","[636, 3906]",mORF,"[0.0, 0.0, 0.0]","[array([[446,  13,   5],
       [749,  20,  45]]), array([[446,  18],
       [749,  65]])]",2.1491299396132386,ChiSquare,"ChiSquareResult(statistic=18.88681909920714, adjusted_pvalue=0.0002182742311339392, adjusted_bootstrap_pvalue=0.0026299112801013943, adjusted_residuals=array([[ 2.86435622,  0.37364878, -3.94618791],
       [-2.86435622, -0.37364878,  3.94618791]]), adjusted_posthoc_pvalues=[0.010212661233194332, 0.010212661233194332])"
ENST00000265909.9,uORF,ATG,ATG,"[352, 397]",uORF,"[64.0, 0.0, 0.0]","[540, 3519]",mORF,"[0.0, 0.0, 0.0]","[array([[ 76,   0,   0],
       [491,  37,  97]]), array([[ 76,   1],
       [491, 134]])]",20.7021011987349,ChiSquare,"ChiSquareResult(statistic=34.367178508583024, adjusted_pvalue=1.486397726030335e-07, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.48834949, -2.17942846, -3.69992733],
       [-4.48834949,  2.17942846,  3.69992733]]), adjusted_posthoc_pvalues=[3.074045933562958e-05, 3.074045933562958e-05])"
ENST00000266712.11,uORF,ATG,ATG,"[97, 154]",uORF,"[47.0, 15.0, 0.0]","[209, 2954]",mORF,"[87.0, 0.0, 0.0]","[array([[ 463,   22,    6],
       [3194,  138,  331]]), array([[ 463,   28],
       [3194,  469]])]",2.427672267481805,ChiSquare,"ChiSquareResult(statistic=51.64239044585247, adjusted_pvalue=3.829900628505357e-11, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.55276542,  0.77120346, -5.95534917],
       [-4.55276542, -0.77120346,  5.95534917]]), adjusted_posthoc_pvalues=[2.2983576550388882e-05, 2.2983576550388882e-05])"
ENST00000269187.10,uORF,ATG,ATG,"[90, 120]",uORF,"[0.0, 0.0, 0.0]","[236, 2504]",mORF,"[14.0, 0.0, 0.0]","[array([[  91,    4,    0],
       [4530,  202,  513]]), array([[  91,    4],
       [4530,  715]])]",3.590239284988118,ChiSquare,"ChiSquareResult(statistic=19.372763774214672, adjusted_pvalue=0.00017467048898602418, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 2.66620165,  0.18018871, -3.20611959],
       [-2.66620165, -0.18018871,  3.20611959]]), adjusted_posthoc_pvalues=[0.017473199766355474, 0.017473199766355474])"
ENST00000272519.10,uORF,ATG,ATG,"[21, 81]",uORF,"[106.0, 0.0, 0.0]","[176, 797]",mORF,"[9.0, 0.0, 0.0]","[array([[ 107,    1,    0],
       [1010,   18,   76]]), array([[ 107,    1],
       [1010,   94]])]",9.949735748465558,ChiSquare,"ChiSquareResult(statistic=15.148231386627884, adjusted_pvalue=0.001209610482382994, adjusted_bootstrap_pvalue=0.007246798603026775, adjusted_residuals=array([[ 2.80039374, -0.56251895, -2.81641262],
       [-2.80039374,  0.56251895,  2.81641262]]), adjusted_posthoc_pvalues=[0.012172193548396803, 0.012172193548396803])"
ENST00000272542.8,uORF,ATG,ATG,"[6, 51]",uORF,"[0.0, 0.0, 0.0]","[457, 2497]",mORF,"[121.0, 0.0, 0.0]","[array([[  62,    0,    0],
       [2708,  257,  188]]), array([[  62,    1],
       [2708,  445]])]",10.185001341279587,ChiSquare,"ChiSquareResult(statistic=18.668315151157604, adjusted_pvalue=0.00024044721334216416, adjusted_bootstrap_pvalue=0.0026299112801013943, adjusted_residuals=array([[ 3.18687089, -2.34364498, -1.98151362],
       [-3.18687089,  2.34364498,  1.98151362]]), adjusted_posthoc_pvalues=[0.003952695272664867, 0.003952695272664867])"
ENST00000272610.3,uORF,ATG,ATG,"[76, 85]",uORF,"[81.0, 0.0, 0.0]","[188, 1133]",mORF,"[2.0, 0.0, 0.0]","[array([[ 81,   1,   0],
       [983,  60, 185]]), array([[ 81,   1],
       [983, 245]])]",20.169031919252397,ChiSquare,"ChiSquareResult(statistic=30.129438643366534, adjusted_pvalue=1.1204670952582992e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.20512501, -1.52561551, -3.79273932],
       [-4.20512501,  1.52561551,  3.79273932]]), adjusted_posthoc_pvalues=[0.00010313259371565725, 0.00010313259371565725])"
ENST00000273064.11,uORF,ATG,ATG,"[13, 58]",uORF,"[0.0, 0.0, 0.0]","[116, 1016]",mORF,"[21.0, 3.0, 0.0]","[array([[ 116,    4,    2],
       [1827,  404,  146]]), array([[ 116,    6],
       [1827,  550]])]",5.817631695488767,ChiSquare,"ChiSquareResult(statistic=29.782643823664937, adjusted_pvalue=1.3177252891703617e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.71912191, -3.99803234, -2.05498243],
       [-4.71912191,  3.99803234,  2.05498243]]), adjusted_posthoc_pvalues=[1.0731322373882637e-05, 1.0731322373882637e-05])"
ENST00000273347.10,uORF,ATG,ATG,"[340, 400]",uORF,"[38.0, 6.0, 0.0]","[611, 2291]",mORF,"[29.0, 0.0, 0.0]","[array([[ 51,   6,  14],
       [467, 175,  29]]), array([[ 51,  20],
       [467, 204]])]",1.1137595232755424,ChiSquare,"ChiSquareResult(statistic=28.002775328869774, adjusted_pvalue=3.0713537357336304e-06, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 0.38982013, -3.28941283,  5.28005955],
       [-0.38982013,  3.28941283, -5.28005955]]), adjusted_posthoc_pvalues=[0.7624416341605675, 0.7624416341605675])"
ENST00000273347.10,uORF,ATG,ATG,"[547, 559]",uORF,"[46.0, 2.0, 0.0]","[611, 2291]",mORF,"[29.0, 0.0, 0.0]","[array([[ 57,   3,   0],
       [467, 175,  29]]), array([[ 57,   3],
       [467, 204]])]",8.285252066955604,ChiSquare,"ChiSquareResult(statistic=24.03085559524147, adjusted_pvalue=2.015097499802595e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 4.18426559, -3.64504957, -1.64324945],
       [-4.18426559,  3.64504957,  1.64324945]]), adjusted_posthoc_pvalues=[0.00011221846387250726, 0.00011221846387250726])"
ENST00000273963.10,uORF,ATG,ATG,"[218, 251]",uORF,"[24.0, 5.0, 0.0]","[352, 2215]",mORF,"[0.0, 0.0, 0.0]","[array([[ 80,   6,   0],
       [317,  27,  38]]), array([[ 80,   6],
       [317,  65]])]",2.7293596355889957,ChiSquare,"ChiSquareResult(statistic=16.2466297012672, adjusted_pvalue=0.0007369207936745491, adjusted_bootstrap_pvalue=0.011476769911504424, adjusted_residuals=array([[ 2.34459721, -0.02988558, -3.05139227],
       [-2.34459721,  0.02988558,  3.05139227]]), adjusted_posthoc_pvalues=[0.03793077037114688, 0.03793077037114688])"
ENST00000274747.11,uORF,ATG,ATG,"[93, 333]",uORF,"[406.0, 0.0, 0.0]","[139, 1321]",mORF,"[0.0, 0.0, 2.0]","[array([[982,  71,  10],
       [691,  28, 546]]), array([[982,  81],
       [691, 574]])]",10.06093177800993,ChiSquare,"ChiSquareResult(statistic=723.2354282207804, adjusted_pvalue=2.319264697413543e-155, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 20.17974015,   5.31896589, -23.79939688],
       [-20.17974015,  -5.31896589,  23.79939688]]), adjusted_posthoc_pvalues=[1.4576340974084544e-88, 1.4576340974084544e-88])"
ENST00000274787.3,dORF,ATG,ATG,"[422, 488]",dORF,"[0.0, 0.0, 0.0]","[69, 390]",mORF,"[128.0, 3.0, 15.0]","[array([[  43,    0,    0],
       [2555,  259,  301]]), array([[  43,    1],
       [2555,  560]])]",9.421443062186519,ChiSquare,"ChiSquareResult(statistic=16.91442960409922, adjusted_pvalue=0.0005406780907125083, adjusted_bootstrap_pvalue=0.009399773499433748, adjusted_residuals=array([[ 3.06538978, -1.97349959, -2.14308498],
       [-3.06538978,  1.97349959,  2.14308498]]), adjusted_posthoc_pvalues=[0.005687311320874919, 0.005687311320874919])"
ENST00000275036.11,dORF,ATG,ATG,"[384, 441]",dORF,"[72.0, 0.0, 0.0]","[129, 363]",mORF,"[11.0, 27.0, 3.0]","[array([[  81,    8,    1],
       [4542,  404,  826]]), array([[  81,    9],
       [4542, 1230]])]",2.436969912131322,ChiSquare,"ChiSquareResult(statistic=20.269175704458252, adjusted_pvalue=0.00011548697095167931, adjusted_bootstrap_pvalue=0.004981992797118848, adjusted_residuals=array([[ 2.60773554,  0.6958669 , -3.56950078],
       [-2.60773554, -0.6958669 ,  3.56950078]]), adjusted_posthoc_pvalues=[0.02022699785804073, 0.02022699785804073])"
ENST00000277225.10,uORF,ATG,ATG,"[30, 51]",uORF,"[146.0, 0.0, 0.0]","[220, 7741]",mORF,"[7.0, 0.0, 0.0]","[array([[146,   0,   0],
       [547,  10,  36]]), array([[146,   1],
       [547,  46]])]",12.25790181322856,ChiSquare,"ChiSquareResult(statistic=20.98918091244257, adjusted_pvalue=8.289763515178409e-05, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 3.47523037, -1.57981974, -3.0524242 ],
       [-3.47523037,  1.57981974,  3.0524242 ]]), adjusted_posthoc_pvalues=[0.0015529483039835174, 0.0015529483039835174])"
ENST00000278903.11,uORF,ATG,ATG,"[107, 149]",uORF,"[116.0, 1.0, 0.0]","[167, 1190]",mORF,"[0.0, 0.0, 0.0]","[array([[202,   1,   2],
       [743,  73,  64]]), array([[202,   3],
       [743, 137]])]",12.400687843711797,ChiSquare,"ChiSquareResult(statistic=42.53647986262444, adjusted_pvalue=2.9418163074812966e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.42524225, -3.99357657, -3.397159  ],
       [-5.42524225,  3.99357657,  3.397159  ]]), adjusted_posthoc_pvalues=[3.299249416481012e-07, 3.299249416481012e-07])"
ENST00000279839.8,uORF,ATG,ATG,"[10, 25]",uORF,"[0.0, 0.0, 0.0]","[67, 757]",mORF,"[20.0, 0.0, 1.0]","[array([[ 211,    1,    3],
       [2517,  253,  192]]), array([[ 211,    4],
       [2517,  445]])]",9.322870670796526,ChiSquare,"ChiSquareResult(statistic=43.71638146960666, adjusted_pvalue=1.675881892190639e-09, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 5.34977382, -4.21606639, -3.00047701],
       [-5.34977382,  4.21606639,  3.00047701]]), adjusted_posthoc_pvalues=[4.821458267487129e-07, 4.821458267487129e-07])"
ENST00000280155.4,uORF,ATG,ATG,"[445, 451]",uORF,"[21.0, 0.0, 0.0]","[968, 2366]",mORF,"[0.0, 0.0, 0.0]","[array([[ 21,   0,   0],
       [192,  85,   8]]), array([[ 21,   1],
       [192,  93]])]",10.127145690474425,ChiSquare,"ChiSquareResult(statistic=15.883009898336066, adjusted_pvalue=0.0008744276402232593, adjusted_bootstrap_pvalue=0.009399773499433748, adjusted_residuals=array([[ 3.13761464, -2.94483697, -0.77800931],
       [-3.13761464,  2.94483697,  0.77800931]]), adjusted_posthoc_pvalues=[0.004584071964174323, 0.004584071964174323])"
ENST00000280557.11,uORF,ATG,ATG,"[63, 87]",uORF,"[635.0, 3.0, 2.0]","[136, 733]",mORF,"[316.0, 1.0, 4.0]","[array([[ 684,    8,    7],
       [4153,  179,  296]]), array([[ 684,   15],
       [4153,  475]])]",5.214546825812013,ChiSquare,"ChiSquareResult(statistic=66.2050407978054, adjusted_pvalue=3.3558520575524656e-14, adjusted_bootstrap_pvalue=0.0, adjusted_residuals=array([[ 6.92186289, -3.64640449, -5.73951634],
       [-6.92186289,  3.64640449,  5.73951634]]), adjusted_posthoc_pvalues=[4.1476046198065186e-11, 4.1476046198065186e-11])"
